"iSess","iCond","iTrial","iCh","iFr","AF","xF1","xF2","Harm","FK_Cond","iBin","SweepVal","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","LSB","RSB","UserSc","Thresh","ThrBin","Slope","ThrInRange","MaxSNR"
"1072",1,0,"hc001-Avg",1,1.2,1,0,"1F1",1,0,NA,0.24706,0.757912,-0.25124,0.27719,-0.25124,0.27719,0.797163,71.945318,0.374107,0.878289,0.679791,0.577497,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc001-Avg",2,2.4,2,0,"2F1",1,0,NA,-0.25124,0.27719,0.24706,0.757912,0.156773,-0.681927,0.374107,132.188619,0.748439,0.617003,0.836603,0.199864,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc001-Avg",3,3.6,3,0,"3F1",1,0,NA,0.156773,-0.681927,-0.25124,0.27719,-0.661943,0.591297,0.699716,-77.052839,0.630844,0.270776,0.106007,0.60505,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc001-Avg",4,4.8,4,0,"4F1",1,0,NA,-0.661943,0.591297,0.156773,-0.681927,0.195196,0.418852,0.887581,138.22636,0.580909,0.560129,0.350362,0.964517,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc001-Avg",5,6,5,0,"5F1",1,0,NA,0.195196,0.418852,-0.661943,0.591297,-0.512378,0.29012,0.462102,65.013209,0.738197,0.383332,0.521705,0.552775,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc001-Avg",6,7.2,6,0,"6F1",1,0,NA,-0.512378,0.29012,0.195196,0.418852,0.12597,-0.212089,0.588813,150.48042,0.35439,0.191404,0.058416,0.956386,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc001-Avg",7,8.4,7,0,"7F1",1,0,NA,0.12597,-0.212089,-0.512378,0.29012,0.133934,0.078304,0.246678,-59.291876,0.371979,0.284339,0.701508,0.44211,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc001-Avg",8,9.6,8,0,"8F1",1,0,NA,0.133934,0.078304,0.12597,-0.212089,0.283634,-0.045378,0.155145,30.312599,0.266959,0.103136,0.382879,0.357385,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc001-Avg",9,10.8,9,0,"9F1",1,0,NA,0.283634,-0.045378,0.133934,0.078304,0.054971,0.035712,0.287241,-9.089562,0.110349,0.105525,0.089584,0.898123,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc001-Avg",10,24,0,1,"1F2",1,0,NA,-0.017254,0.032709,0.234922,-0.006083,0.088293,-0.02876,0.036981,117.812253,0.16393,0.067193,0.862644,0.1325,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc001-Avg",11,25.2,1,1,"1F1+1F2",1,0,NA,0.088293,-0.02876,-0.017254,0.032709,0.088536,-0.187808,0.092859,-18.042289,0.122306,0.054107,0.301753,0.331356,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc001-Avg",12,22.8,1,-1,"1F1-1F2",1,0,NA,0.234922,-0.006083,0.085663,0.0221,-0.017254,0.032709,0.235001,-1.483251,0.062724,0.096418,0.126879,0.997649,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc002-Avg",1,1.2,1,0,"1F1",1,0,NA,0.46022,0.292647,-0.588598,-0.254633,-0.588598,-0.254633,0.545385,32.451702,0.641316,0.885987,0.832169,0.34144,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc002-Avg",2,2.4,2,0,"2F1",1,0,NA,-0.588598,-0.254633,0.46022,0.292647,0.086295,-0.75235,0.641316,-156.606245,0.651334,0.587436,0.580673,0.329217,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc002-Avg",3,3.6,3,0,"3F1",1,0,NA,0.086295,-0.75235,-0.588598,-0.254633,-0.296633,0.344628,0.757283,-83.456706,0.548012,0.408735,0.257365,0.603869,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc002-Avg",4,4.8,4,0,"4F1",1,0,NA,-0.296633,0.344628,0.086295,-0.75235,0.137867,0.617478,0.454709,130.71971,0.694982,0.534184,0.710328,0.44944,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc002-Avg",5,6,5,0,"5F1",1,0,NA,0.137867,0.617478,-0.296633,0.344628,-0.6448,0.23844,0.632682,77.413773,0.571092,0.377632,0.316212,0.710003,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc002-Avg",6,7.2,6,0,"6F1",1,0,NA,-0.6448,0.23844,0.137867,0.617478,0.142845,-0.22127,0.687474,159.706154,0.448027,0.216039,0.051505,1.063342,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc002-Avg",7,8.4,7,0,"7F1",1,0,NA,0.142845,-0.22127,-0.6448,0.23844,0.062771,0.009645,0.263373,-57.155096,0.375491,0.310635,0.712145,0.420788,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc002-Avg",8,9.6,8,0,"8F1",1,0,NA,0.062771,0.009645,0.142845,-0.22127,0.33055,-0.101025,0.063508,8.735017,0.304508,0.186673,0.944292,0.127312,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc002-Avg",9,10.8,9,0,"9F1",1,0,NA,0.33055,-0.101025,0.062771,0.009645,0.090511,-0.002938,0.345643,-16.994639,0.077033,0.120968,0.076011,1.083477,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc002-Avg",10,24,0,1,"1F2",1,0,NA,-0.084256,0.042047,0.290542,-0.070051,0.086718,-0.023335,0.094165,153.479195,0.194335,0.114797,0.726977,0.297077,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc002-Avg",11,25.2,1,1,"1F1+1F2",1,0,NA,0.086718,-0.023335,-0.084256,0.042047,0.150952,-0.279957,0.089803,-15.061071,0.206112,0.047345,0.244309,0.272692,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc002-Avg",12,22.8,1,-1,"1F1-1F2",1,0,NA,0.290542,-0.070051,0.138227,0.010041,-0.084256,0.042047,0.298868,-13.555491,0.116378,0.113041,0.098539,1.153088,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc003-Avg",1,1.2,1,0,"1F1",1,0,NA,1.120738,0.623032,-0.671548,-0.073222,-0.671548,-0.073222,1.282272,29.070217,0.675528,0.954342,0.454237,0.606633,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc003-Avg",2,2.4,2,0,"2F1",1,0,NA,-0.671548,-0.073222,1.120738,0.623032,0.191567,-0.666972,0.675528,-173.777318,0.988105,0.896264,0.762319,0.265504,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc003-Avg",3,3.6,3,0,"3F1",1,0,NA,0.191567,-0.666972,-0.671548,-0.073222,0.129845,0.434715,0.693937,-73.97495,0.56461,0.618175,0.564443,0.40309,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc003-Avg",4,4.8,4,0,"4F1",1,0,NA,0.129845,0.434715,0.191567,-0.666972,0.071327,0.652708,0.453692,73.369641,0.675265,0.710724,0.821087,0.429851,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc003-Avg",5,6,5,0,"5F1",1,0,NA,0.071327,0.652708,0.129845,0.434715,-0.529023,0.221698,0.656594,83.76351,0.513645,0.394341,0.319966,0.607756,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc003-Avg",6,7.2,6,0,"6F1",1,0,NA,-0.529023,0.221698,0.071327,0.652708,0.258296,-0.151231,0.573598,157.262897,0.477953,0.252565,0.155493,0.804967,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc003-Avg",7,8.4,7,0,"7F1",1,0,NA,0.258296,-0.151231,-0.529023,0.221698,0.186622,-0.05582,0.299312,-30.34874,0.384194,0.324874,0.672365,0.499923,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1,0,"hc003-Avg",8,9.6,8,0,"8F1",1,0,NA,0.186622,-0.05582,0.258296,-0.151231,0.27433,-0.076027,0.194791,-16.652332,0.291991,0.212138,0.674043,0.321584,NA,NA,NA,NA,NA,NA,NA,NA
