"iSess","iCond","iTrial","iCh","iFr","AF","xF1","xF2","Harm","FK_Cond","iBin","SweepVal","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","LSB","RSB","UserSc","Thresh","ThrBin","Slope","ThrInRange","MaxSNR"
"1047",1,0,"hc001-Avg",1,1.2,1,0,"1F1",1,0,NA,-2.539679,0.471326,0.219832,0.089203,0.219832,0.089203,2.583045,169.486396,0.237241,1.532036,0.296357,1.412384,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1,0,"hc001-Avg",2,2.4,2,0,"2F1",1,0,NA,0.219832,0.089203,-2.539679,0.471326,0.2497,0.281948,0.237241,22.086303,1.479834,0.809789,0.958212,0.092734,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1,0,"hc001-Avg",3,3.6,3,0,"3F1",1,0,NA,0.2497,0.281948,0.219832,0.089203,-0.243807,0.562281,0.376623,48.471066,0.425053,0.38028,0.629634,0.239909,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1,0,"hc001-Avg",4,4.8,4,0,"4F1",1,0,NA,-0.243807,0.562281,0.2497,0.281948,0.005401,0.770709,0.612864,113.441741,0.573676,0.565288,0.577907,0.547121,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1,0,"hc001-Avg",5,6,5,0,"5F1",1,0,NA,0.005401,0.770709,-0.243807,0.562281,-0.240647,0.067856,0.770728,89.59845,0.431448,0.332261,0.127772,0.752313,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1,0,"hc001-Avg",6,7.2,6,0,"6F1",1,0,NA,-0.240647,0.067856,0.005401,0.770709,0.140834,0.169885,0.250031,164.252973,0.495699,0.244136,0.610916,0.347291,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1,0,"hc001-Avg",7,8.4,7,0,"7F1",1,0,NA,0.140834,0.169885,-0.240647,0.067856,-0.207207,0.256634,0.22067,50.341351,0.289937,0.198106,0.561729,0.378802,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1,0,"hc001-Avg",8,9.6,8,0,"8F1",1,0,NA,-0.207207,0.256634,0.140834,0.169885,-0.275886,0.411943,0.329842,128.917539,0.358231,0.209948,0.341086,0.691511,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1,0,"hc001-Avg",9,10.8,9,0,"9F1",1,0,NA,-0.275886,0.411943,-0.207207,0.256634,0.133232,0.119147,0.495792,123.810987,0.254289,0.195277,0.094049,1.362875,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1,0,"hc001-Avg",10,24,0,1,"1F2",1,0,NA,-0.009129,-0.169667,-0.029226,-4.8e-05,0.005678,0.038797,0.169912,-93.079849,0.034218,0.075157,0.138617,1.076791,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1,0,"hc001-Avg",11,25.2,1,1,"1F1+1F2",1,0,NA,0.005678,0.038797,-0.009129,-0.169667,0.025218,0.085187,0.03921,81.673791,0.129377,0.092014,0.914132,0.169501,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1,0,"hc001-Avg",12,22.8,1,-1,"1F1-1F2",1,0,NA,-0.029226,-4.8e-05,0.023896,-0.024092,-0.009129,-0.169667,0.029226,-179.906651,0.101923,0.083308,0.940757,0.156853,NA,NA,NA,NA,NA,NA,NA,NA
"1047",1,0,"hc002-Avg",1,1.2,1,0,"1F1",1,0,NA,-0.856,-0.911902,0.135572,-0.469799,0.135572,-0.469799,1.25072,-133.188874,0.488969,1.10015,0.549335,0.753489,NA,NA,NA,NA,NA,NA,NA,NA
