"iSess","iCond","iTrial","iCh","iFr","AF","xF1","xF2","Harm","FK_Cond","iBin","SweepVal","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","LSB","RSB","UserSc","Thresh","ThrBin","Slope","ThrInRange","MaxSNR"
"1038",1,0,"hc001-Avg",1,1.2,1,0,"1F1",1,0,NA,1.680243,-2.738137,0.544618,0.547629,0.544618,0.547629,3.212571,-58.464867,0.772339,2.822114,0.57049,0.76543,NA,NA,NA,NA,NA,NA,NA,NA
"1038",1,0,"hc001-Avg",2,2.4,2,0,"2F1",1,0,NA,0.544618,0.547629,1.680243,-2.738137,0.938008,-2.623671,0.772339,45.157947,2.999439,1.51151,0.881207,0.169309,NA,NA,NA,NA,NA,NA,NA,NA
"1038",1,0,"hc001-Avg",3,3.6,3,0,"3F1",1,0,NA,0.938008,-2.623671,0.544618,0.547629,0.767556,-2.355432,2.786307,-70.327141,1.624838,1.362249,0.238911,0.774726,NA,NA,NA,NA,NA,NA,NA,NA
"1038",1,0,"hc001-Avg",4,4.8,4,0,"4F1",1,0,NA,0.767556,-2.355432,0.938008,-2.623671,-0.369718,-0.275648,2.477338,-71.950964,1.623736,1.095971,0.192814,1.170163,NA,NA,NA,NA,NA,NA,NA,NA
"1038",1,0,"hc001-Avg",5,6,5,0,"5F1",1,0,NA,-0.369718,-0.275648,0.767556,-2.355432,0.160477,0.220662,0.461165,-143.293157,1.375091,0.530496,0.707443,0.230923,NA,NA,NA,NA,NA,NA,NA,NA
"1038",1,0,"hc001-Avg",6,7.2,6,0,"6F1",1,0,NA,0.160477,0.220662,-0.369718,-0.275648,0.025981,-0.578333,0.272845,53.973272,0.520041,0.512127,0.871873,0.278201,NA,NA,NA,NA,NA,NA,NA,NA
"1038",1,0,"hc001-Avg",7,8.4,7,0,"7F1",1,0,NA,0.025981,-0.578333,0.160477,0.220662,0.086138,-0.725057,0.578917,-87.42776,0.5015,0.289265,0.249667,0.515462,NA,NA,NA,NA,NA,NA,NA,NA
"1038",1,0,"hc001-Avg",8,9.6,8,0,"8F1",1,0,NA,0.086138,-0.725057,0.025981,-0.578333,-0.235972,0.020763,0.730155,-83.22494,0.4079,0.470451,0.389553,0.985543,NA,NA,NA,NA,NA,NA,NA,NA
"1038",1,0,"hc001-Avg",9,10.8,9,0,"9F1",1,0,NA,-0.235972,0.020763,0.086138,-0.725057,0.109215,0.12745,0.236883,174.971485,0.448999,0.310954,0.762651,0.246646,NA,NA,NA,NA,NA,NA,NA,NA
"1038",1,0,"hc001-Avg",10,24,0,1,"1F2",1,0,NA,-0.161604,-0.157061,-0.12832,-0.340968,-0.089681,-0.051281,0.225353,-135.816776,0.233811,0.142245,0.377551,0.511922,NA,NA,NA,NA,NA,NA,NA,NA
