"iSess","iCond","iTrial","iCh","iFr","AF","xF1","xF2","Harm","FK_Cond","iBin","SweepVal","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","LSB","RSB","UserSc","Thresh","ThrBin","Slope","ThrInRange","MaxSNR"
"1061",1,0,"hc001-Avg",1,1.2,1,0,"1F1",1,0,NA,-4.626103,-0.677363,-0.314541,-0.341328,-0.314541,-0.341328,4.675431,-171.669832,0.464156,3.529232,0.463132,1.567367,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc001-Avg",2,2.4,2,0,"2F1",1,0,NA,-0.314541,-0.341328,-4.626103,-0.677363,-1.442116,0.02552,0.464156,-132.661234,3.058886,1.604165,0.959282,0.089031,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc001-Avg",3,3.6,3,0,"3F1",1,0,NA,-1.442116,0.02552,-0.314541,-0.341328,0.055829,1.311651,1.442342,178.986181,0.888497,1.392659,0.610538,0.56994,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc001-Avg",4,4.8,4,0,"4F1",1,0,NA,0.055829,1.311651,-1.442116,0.02552,0.154705,0.557148,1.312839,87.562729,1.010285,0.770315,0.305922,0.602801,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc001-Avg",5,6,5,0,"5F1",1,0,NA,0.154705,0.557148,0.055829,1.311651,-0.434944,0.647576,0.578228,74.48141,1.046461,0.566162,0.618253,0.334809,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc001-Avg",6,7.2,6,0,"6F1",1,0,NA,-0.434944,0.647576,0.154705,0.557148,0.278105,0.25537,0.780084,123.887226,0.477897,0.238854,0.046658,0.68318,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc001-Avg",7,8.4,7,0,"7F1",1,0,NA,0.278105,0.25537,-0.434944,0.647576,0.373063,0.437447,0.377566,42.559772,0.677503,0.264995,0.417154,0.329237,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc001-Avg",8,9.6,8,0,"8F1",1,0,NA,0.373063,0.437447,0.278105,0.25537,0.047176,0.244423,0.574922,49.541885,0.31325,0.481441,0.52745,0.731759,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc001-Avg",9,10.8,9,0,"9F1",1,0,NA,0.047176,0.244423,0.373063,0.437447,-0.047804,0.126104,0.248934,79.075584,0.354892,0.445669,0.858924,0.326516,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc001-Avg",10,24,0,1,"1F2",1,0,NA,0.242201,0.158258,0.044584,0.122424,0.318722,0.008907,0.289322,33.161266,0.224568,0.250064,0.546524,0.589905,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc001-Avg",11,25.2,1,1,"1F1+1F2",1,0,NA,0.318722,0.008907,0.242201,0.158258,-0.055938,0.237162,0.318846,1.600802,0.266496,0.311715,0.617411,0.724484,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc001-Avg",12,22.8,1,-1,"1F1-1F2",1,0,NA,0.044584,0.122424,-0.082168,0.122172,0.242201,0.158258,0.13029,69.989732,0.218277,0.214932,0.836668,0.265639,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc002-Avg",1,1.2,1,0,"1F1",1,0,NA,0.899323,-2.962872,-0.986657,-0.20157,-0.986657,-0.20157,3.096351,-73.115342,1.007036,2.056156,0.382206,0.920739,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc002-Avg",2,2.4,2,0,"2F1",1,0,NA,-0.986657,-0.20157,0.899323,-2.962872,-1.648257,-1.043949,1.007036,-168.453613,2.523698,1.107056,0.678695,0.253515,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc002-Avg",3,3.6,3,0,"3F1",1,0,NA,-1.648257,-1.043949,-0.986657,-0.20157,-0.068513,-0.179964,1.951046,-147.651248,0.5998,1.21442,0.341847,0.787013,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc002-Avg",4,4.8,4,0,"4F1",1,0,NA,-0.068513,-0.179964,-1.648257,-1.043949,0.173826,-0.593541,0.192564,-110.841952,1.284758,0.565735,0.944238,0.106295,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc002-Avg",5,6,5,0,"5F1",1,0,NA,0.173826,-0.593541,-0.068513,-0.179964,0.170841,0.388987,0.618471,-73.676664,0.308707,0.570738,0.584954,0.435502,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc002-Avg",6,7.2,6,0,"6F1",1,0,NA,0.170841,0.388987,0.173826,-0.593541,-0.088324,0.140736,0.42485,66.28914,0.392314,0.449866,0.659844,0.464736,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc002-Avg",7,8.4,7,0,"7F1",1,0,NA,-0.088324,0.140736,0.170841,0.388987,-0.051314,-0.028638,0.166156,122.111763,0.241807,0.299452,0.860606,0.162078,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc002-Avg",8,9.6,8,0,"8F1",1,0,NA,-0.051314,-0.028638,-0.088324,0.140736,0.156614,0.780881,0.058765,-150.834029,0.481294,0.51921,0.993622,0.063922,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc002-Avg",9,10.8,9,0,"9F1",1,0,NA,0.156614,0.780881,-0.051314,-0.028638,0.052969,0.016364,0.796432,78.659191,0.057102,0.24696,0.048967,1.006439,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc002-Avg",10,24,0,1,"1F2",1,0,NA,0.407321,1.197572,0.203547,0.237794,0.536392,-1.466047,1.264947,71.215697,0.937053,0.350641,0.031421,0.892689,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc002-Avg",11,25.2,1,1,"1F1+1F2",1,0,NA,0.536392,-1.466047,0.407321,1.197572,-0.450672,0.740038,1.561092,-69.903611,1.065706,0.72958,0.182472,1.075095,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc002-Avg",12,22.8,1,-1,"1F1-1F2",1,0,NA,0.203547,0.237794,0.131293,-0.429357,0.407321,1.197572,0.313013,49.437099,0.856964,0.403941,0.751155,0.236099,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc003-Avg",1,1.2,1,0,"1F1",1,0,NA,0.989982,-1.693649,-0.678981,-0.193518,-0.678981,-0.193518,1.961762,-59.69261,0.706021,1.728494,0.557965,0.675168,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc003-Avg",2,2.4,2,0,"2F1",1,0,NA,-0.678981,-0.193518,0.989982,-1.693649,-1.572462,-0.692984,0.706021,-164.091813,1.840076,0.973331,0.777108,0.252065,NA,NA,NA,NA,NA,NA,NA,NA
"1061",1,0,"hc003-Avg",3,3.6,3,0,"3F1",1,0,NA,-1.572462,-0.692984,-0.678981,-0.193518,-0.046744,-0.017582,1.718389,-156.21691,0.377981,0.959021,0.276432,0.755647,NA,NA,NA,NA,NA,NA,NA,NA
