"iSess","iCond","iTrial","iCh","iFr","AF","xF1","xF2","Harm","FK_Cond","iBin","SweepVal","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","LSB","RSB","UserSc","Thresh","ThrBin","Slope","ThrInRange","MaxSNR"
"1049",1,0,"hc001-Avg",1,1.2,1,0,"1F1",1,0,NA,0.15396,0.063871,1.070524,2.231653,1.070524,2.231653,0.166683,22.531249,2.475136,4.762762,0.999388,0.026974,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc001-Avg",2,2.4,2,0,"2F1",1,0,NA,1.070524,2.231653,0.15396,0.063871,-1.040147,1.412545,2.475136,64.372972,0.960437,2.49968,0.629747,0.351641,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc001-Avg",3,3.6,3,0,"3F1",1,0,NA,-1.040147,1.412545,1.070524,2.231653,0.031284,-1.317269,1.754192,126.366574,1.896388,2.002661,0.693275,0.381798,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc001-Avg",4,4.8,4,0,"4F1",1,0,NA,0.031284,-1.317269,-1.040147,1.412545,-1.683783,1.81238,1.31764,-88.639526,2.114012,0.933098,0.410574,0.437851,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc001-Avg",5,6,5,0,"5F1",1,0,NA,-1.683783,1.81238,0.031284,-1.317269,-0.16876,0.922079,2.473832,132.893491,1.127518,0.842004,0.053528,1.112404,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc001-Avg",6,7.2,6,0,"6F1",1,0,NA,-0.16876,0.922079,-1.683783,1.81238,0.569607,0.53819,0.937395,100.371534,1.628739,0.666982,0.413684,0.486256,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc001-Avg",7,8.4,7,0,"7F1",1,0,NA,0.569607,0.53819,-0.16876,0.922079,0.140505,0.263534,0.783645,43.37552,0.618023,0.405979,0.216657,0.731848,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc001-Avg",8,9.6,8,0,"8F1",1,0,NA,0.140505,0.263534,0.569607,0.53819,0.225135,0.135965,0.29865,61.935483,0.523326,0.421834,0.784209,0.309695,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc001-Avg",9,10.8,9,0,"9F1",1,0,NA,0.225135,0.135965,0.140505,0.263534,-0.001125,-0.040625,0.263007,31.12883,0.169646,0.453655,0.848216,0.38745,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc001-Avg",10,24,0,1,"1F2",1,0,NA,0.06412,-0.00097,-0.007268,0.065558,-0.012092,-0.044021,0.064127,-0.866995,0.055806,0.140561,0.902361,0.248762,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc001-Avg",11,25.2,1,1,"1F1+1F2",1,0,NA,-0.012092,-0.044021,0.06412,-0.00097,-0.0865,0.117776,0.045652,-105.359439,0.105128,0.158845,0.959745,0.22024,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc001-Avg",12,22.8,1,-1,"1F1-1F2",1,0,NA,-0.007268,0.065558,0.07883,0.160692,0.06412,-0.00097,0.06596,96.326479,0.121557,0.122483,0.867242,0.256058,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc002-Avg",1,1.2,1,0,"1F1",1,0,NA,2.61716,-1.890959,0.282476,0.964008,0.282476,0.964008,3.228816,-35.848993,1.004542,0.886203,0.019995,1.1613,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc002-Avg",2,2.4,2,0,"2F1",1,0,NA,0.282476,0.964008,2.61716,-1.890959,0.525829,-0.598286,1.004542,73.668228,2.012667,1.206736,0.717279,0.269425,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc002-Avg",3,3.6,3,0,"3F1",1,0,NA,0.525829,-0.598286,0.282476,0.964008,0.053637,-0.603535,0.796518,-48.687984,0.805228,0.902058,0.689355,0.359507,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc002-Avg",4,4.8,4,0,"4F1",1,0,NA,0.053637,-0.603535,0.525829,-0.598286,-0.984247,-0.23031,0.605913,-84.921396,0.903676,0.836772,0.775744,0.392569,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc002-Avg",5,6,5,0,"5F1",1,0,NA,-0.984247,-0.23031,0.053637,-0.603535,0.285254,0.258176,1.010834,-166.829986,0.495326,0.509946,0.202258,0.810442,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc002-Avg",6,7.2,6,0,"6F1",1,0,NA,0.285254,0.258176,-0.984247,-0.23031,-0.079071,-0.013822,0.384739,42.147391,0.545552,0.401012,0.646852,0.395519,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc002-Avg",7,8.4,7,0,"7F1",1,0,NA,-0.079071,-0.013822,0.285254,0.258176,-0.018311,-0.145107,0.080269,-170.084858,0.265499,0.37894,0.977876,0.1081,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc002-Avg",8,9.6,8,0,"8F1",1,0,NA,-0.018311,-0.145107,-0.079071,-0.013822,-0.022499,0.263253,0.146258,-97.19227,0.172241,0.182519,0.734306,0.221318,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc002-Avg",9,10.8,9,0,"9F1",1,0,NA,-0.022499,0.263253,-0.018311,-0.145107,-0.201551,-0.030245,0.264213,94.884865,0.175033,0.207164,0.476946,0.415022,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc002-Avg",10,24,0,1,"1F2",1,0,NA,0.571312,0.133559,-0.41931,-0.337009,-0.012826,-0.835692,0.586716,13.158067,0.686873,0.166906,0.023851,0.641217,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc002-Avg",11,25.2,1,1,"1F1+1F2",1,0,NA,-0.012826,-0.835692,0.571312,0.133559,-0.097963,0.600729,0.835791,-90.879277,0.59769,0.242373,0.026164,1.05973,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc002-Avg",12,22.8,1,-1,"1F1-1F2",1,0,NA,-0.41931,-0.337009,-0.204017,0.427995,0.571312,0.133559,0.537955,-141.210398,0.530425,0.263572,0.186984,0.614366,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc003-Avg",1,1.2,1,0,"1F1",1,0,NA,2.296974,-1.310745,-0.346599,0.16232,-0.346599,0.16232,2.644644,-29.7108,0.382725,1.158733,0.134542,1.15081,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc003-Avg",2,2.4,2,0,"2F1",1,0,NA,-0.346599,0.16232,2.296974,-1.310745,0.39151,-0.582148,0.382725,154.905264,1.673098,0.697789,0.862726,0.117365,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc003-Avg",3,3.6,3,0,"3F1",1,0,NA,0.39151,-0.582148,-0.346599,0.16232,-0.135493,0.30181,0.701553,-56.078113,0.356777,0.675097,0.602606,0.438857,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc003-Avg",4,4.8,4,0,"4F1",1,0,NA,-0.135493,0.30181,0.39151,-0.582148,-0.437519,-0.297278,0.330829,114.177043,0.615256,0.521524,0.821763,0.277538,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc003-Avg",5,6,5,0,"5F1",1,0,NA,-0.437519,-0.297278,-0.135493,0.30181,-0.05767,0.406501,0.528959,-145.805332,0.3707,0.321279,0.311237,0.694507,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc003-Avg",6,7.2,6,0,"6F1",1,0,NA,-0.05767,0.406501,-0.437519,-0.297278,-0.047397,0.379289,0.410571,98.074669,0.455599,0.193303,0.167167,0.559809,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc003-Avg",7,8.4,7,0,"7F1",1,0,NA,-0.047397,0.379289,-0.05767,0.406501,0.099458,0.055865,0.382239,97.122899,0.262323,0.156244,0.107081,0.74447,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc003-Avg",8,9.6,8,0,"8F1",1,0,NA,0.099458,0.055865,-0.047397,0.379289,0.087654,-0.06519,0.114074,29.322848,0.245739,0.099391,0.543509,0.235669,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc003-Avg",9,10.8,9,0,"9F1",1,0,NA,0.087654,-0.06519,0.099458,0.055865,-0.003228,0.15478,0.109239,-36.639014,0.134444,0.175701,0.827993,0.260857,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc003-Avg",10,24,0,1,"1F2",1,0,NA,-0.097627,-0.042225,0.029799,0.053325,0.047915,0.009722,0.106367,-156.611112,0.054989,0.058956,0.255248,0.327883,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc003-Avg",11,25.2,1,1,"1F1+1F2",1,0,NA,0.047915,0.009722,-0.097627,-0.042225,-0.07178,-0.066004,0.048891,11.469443,0.10194,0.138781,0.940279,0.164537,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc003-Avg",12,22.8,1,-1,"1F1-1F2",1,0,NA,0.029799,0.053325,-0.233991,0.177858,-0.097627,-0.042225,0.061086,60.803205,0.20014,0.143674,0.914498,0.16535,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc004-Avg",1,1.2,1,0,"1F1",1,0,NA,1.92992,-1.180979,-0.571195,0.020869,-0.571195,0.020869,2.262588,-31.46379,0.571576,1.102849,0.184349,1.019545,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc004-Avg",2,2.4,2,0,"2F1",1,0,NA,-0.571195,0.020869,1.92992,-1.180979,0.273627,-0.659154,0.571576,177.907608,1.48814,0.675222,0.709543,0.191889,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc004-Avg",3,3.6,3,0,"3F1",1,0,NA,0.273627,-0.659154,-0.571195,0.020869,-0.27049,0.394235,0.713692,-67.455791,0.524841,0.609151,0.530767,0.459375,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc004-Avg",4,4.8,4,0,"4F1",1,0,NA,-0.27049,0.394235,0.273627,-0.659154,-0.275883,-0.284752,0.478107,124.454562,0.555085,0.497685,0.646161,0.431065,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc004-Avg",5,6,5,0,"5F1",1,0,NA,-0.275883,-0.284752,-0.27049,0.394235,-0.114304,0.394842,0.396478,-134.093708,0.444581,0.252216,0.340711,0.521389,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc004-Avg",6,7.2,6,0,"6F1",1,0,NA,-0.114304,0.394842,-0.275883,-0.284752,-0.000813,0.336247,0.411055,106.145366,0.366363,0.163701,0.097812,0.663016,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc004-Avg",7,8.4,7,0,"7F1",1,0,NA,-0.000813,0.336247,-0.114304,0.394842,0.012646,0.054436,0.336248,90.138532,0.23347,0.164082,0.184924,0.666997,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc004-Avg",8,9.6,8,0,"8F1",1,0,NA,0.012646,0.054436,-0.000813,0.336247,-0.043262,-0.148492,0.055885,76.921791,0.245457,0.099488,0.85664,0.123792,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc004-Avg",9,10.8,9,0,"9F1",1,0,NA,-0.043262,-0.148492,0.012646,0.054436,0.052604,0.159445,0.154666,-106.243046,0.111892,0.1705,0.675955,0.4027,NA,NA,NA,NA,NA,NA,NA,NA
"1049",1,0,"hc004-Avg",10,24,0,1,"1F2",1,0,NA,-0.171903,-0.046335,0.009146,0.023466,0.007227,0.131134,0.178038,-164.914947,0.078259,0.058718,0.04687,0.966001,NA,NA,NA,NA,NA,NA,NA,NA
