"iSess","iCond","iTrial","iCh","iFr","AF","xF1","xF2","Harm","FK_Cond","iBin","SweepVal","Sr","Si","N1r","N1i","N2r","N2i","Signal","Phase","Noise","StdErr","PVal","SNR","LSB","RSB","UserSc","Thresh","ThrBin","Slope","ThrInRange","MaxSNR"
"1019",1,0,"hc001-Avg",1,1.2,1,0,"1F1",1,0,NA,1.032015,1.198193,-0.542464,1.930329,-0.542464,1.930329,1.581367,49.261375,2.005103,1.420531,0.569339,0.413174,NA,NA,NA,NA,NA,NA,NA,NA
"1019",1,0,"hc001-Avg",2,2.4,2,0,"2F1",1,0,NA,-0.542464,1.930329,1.032015,1.198193,0.656566,-0.032508,2.005103,105.696494,1.119369,1.826623,0.577508,0.329759,NA,NA,NA,NA,NA,NA,NA,NA
"1019",1,0,"hc001-Avg",3,3.6,3,0,"3F1",1,0,NA,0.656566,-0.032508,-0.542464,1.930329,-1.490732,0.423856,0.657371,-2.834519,1.77746,1.351941,0.890523,0.228734,NA,NA,NA,NA,NA,NA,NA,NA
"1019",1,0,"hc001-Avg",4,4.8,4,0,"4F1",1,0,NA,-1.490732,0.423856,0.656566,-0.032508,-0.097561,0.590199,1.549818,164.128085,0.627789,0.893654,0.295545,0.751348,NA,NA,NA,NA,NA,NA,NA,NA
"1019",1,0,"hc001-Avg",5,6,5,0,"5F1",1,0,NA,-0.097561,0.590199,-1.490732,0.423856,-0.535857,0.02199,0.598208,99.386185,1.043063,0.258822,0.148043,0.400824,NA,NA,NA,NA,NA,NA,NA,NA
"1019",1,0,"hc001-Avg",6,7.2,6,0,"6F1",1,0,NA,-0.535857,0.02199,-0.097561,0.590199,-0.318718,0.531055,0.536308,177.650021,0.608781,0.287898,0.25432,0.695682,NA,NA,NA,NA,NA,NA,NA,NA
"1019",1,0,"hc001-Avg",7,8.4,7,0,"7F1",1,0,NA,-0.318718,0.531055,-0.535857,0.02199,0.040424,0.119539,0.619354,120.970479,0.331248,0.337549,0.262842,0.855557,NA,NA,NA,NA,NA,NA,NA,NA
"1019",1,0,"hc001-Avg",8,9.6,8,0,"8F1",1,0,NA,0.040424,0.119539,-0.318718,0.531055,0.061825,0.439352,0.126189,71.316149,0.531518,0.131424,0.651291,0.191417,NA,NA,NA,NA,NA,NA,NA,NA
"1019",1,0,"hc001-Avg",9,10.8,9,0,"9F1",1,0,NA,0.061825,0.439352,0.040424,0.119539,-0.141905,0.179386,0.443681,81.989998,0.177458,0.259903,0.304934,1.042903,NA,NA,NA,NA,NA,NA,NA,NA
"1019",1,0,"hc001-Avg",10,24,0,1,"1F2",1,0,NA,-0.002329,0.135827,0.103958,0.023075,-0.01579,-0.017517,0.135847,90.982412,0.065036,0.081538,0.319595,0.563437,NA,NA,NA,NA,NA,NA,NA,NA
